subscription_id,start_date,end_date,payment_date,invoice_amount,booking_amount,refund_date,refund_amount,kind
204809,2026-01-25,2027-01-25,2026-01-25,269.67,269.67,,0,Upfront
194679,2026-01-06,2027-01-06,2026-01-06,345.53,345.53,,0,Upfront
193708,2026-01-04,2027-01-04,2026-01-04,455.98,455.98,,0,Upfront
212536,2026-02-14,2027-02-14,2026-02-14,351.64,351.64,,0,Upfront
209837,2026-02-06,2027-02-06,2026-02-06,269.67,269.67,,0,Upfront
205082,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
197450,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
195216,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
214593,2026-02-21,2027-02-21,2026-02-21,269.67,269.67,,0,Upfront
195234,2026-01-07,2027-01-07,2026-01-07,345.53,345.53,,0,Upfront
199565,2026-01-14,2027-01-14,2026-01-14,374.02,374.02,,0,Upfront
199110,2026-01-13,2027-01-13,2026-01-13,433.61,433.61,,0,Upfront
193938,2026-01-06,2027-01-06,2026-01-06,351.64,351.64,,0,Upfront
195048,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
197605,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
215021,2026-02-22,2027-02-22,2026-02-22,269.67,269.67,,0,Upfront
212541,2026-02-14,2027-02-14,2026-02-14,351.64,351.64,,0,Upfront
205393,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
195052,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
186294,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
214285,2026-02-20,2027-02-20,2026-02-20,433.61,433.61,,0,Upfront
199097,2026-01-14,2027-01-14,2026-01-14,433.61,433.61,,0,Upfront
212528,2026-02-14,2027-02-14,2026-02-14,269.67,269.67,,0,Upfront
194379,2026-01-05,2027-01-05,2026-01-05,351.64,351.64,,0,Upfront
203300,2026-01-22,2027-01-22,2026-01-22,345.53,345.53,,0,Upfront
198758,2026-01-12,2027-01-12,2026-01-12,351.64,351.64,,0,Upfront
205573,2026-01-27,2027-01-27,2026-01-27,351.64,351.64,,0,Upfront
201240,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
192099,2026-02-26,2027-02-26,2026-02-26,257.05,257.05,,0,Upfront
197378,2026-01-09,2027-01-10,2026-01-09,433.61,433.61,,0,Upfront
197459,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
211258,2026-02-10,2027-02-10,2026-02-10,374.02,374.02,,0,Upfront
194378,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
206961,2026-01-30,2027-01-30,2026-01-30,269.67,269.67,,0,Upfront
212216,2026-02-13,2027-02-13,2026-02-13,269.67,269.67,,0,Upfront
195233,2026-01-07,2027-01-07,2026-01-07,269.67,269.67,,0,Upfront
201685,2026-01-17,2027-01-17,2026-01-17,310.66,310.66,,0,Upfront
195236,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
211274,2026-02-10,2027-02-10,2026-02-10,351.64,351.64,,0,Upfront
204288,2026-01-24,2027-01-24,2026-01-24,433.61,433.61,,0,Upfront
192819,2026-01-03,2027-01-03,2026-01-03,263.57,263.57,,0,Upfront
204812,2026-01-25,2027-01-25,2026-01-25,455.98,455.98,,0,Upfront
196638,2026-01-09,2027-01-09,2026-01-09,269.67,269.67,,0,Upfront
200661,2026-01-16,2027-01-16,2026-01-16,269.67,269.67,,0,Upfront
195027,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
203663,2026-01-22,2027-01-23,2026-01-22,1033.36,1033.36,,0,Upfront
195235,2026-01-07,2027-01-07,2026-01-07,345.53,345.53,,0,Upfront
205581,2026-01-27,2027-01-27,2026-01-27,269.67,269.67,,0,Upfront
192825,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
194149,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
199392,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
209175,2026-02-04,2027-02-04,2026-02-04,269.67,269.67,,0,Upfront
193712,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
198137,2026-01-11,2027-01-11,2026-01-11,433.61,433.61,,0,Upfront
198788,2026-01-14,2027-01-14,2026-01-14,351.64,351.64,,0,Upfront
198183,2026-01-11,2027-01-11,2026-01-11,269.67,269.67,,0,Upfront
197454,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
204826,2026-01-25,2027-01-25,2026-01-25,269.67,269.67,,0,Upfront
200054,2026-01-15,2027-01-15,2026-01-15,433.61,433.61,,0,Upfront
202102,2026-02-18,2027-02-18,2026-02-18,433.61,433.61,,0,Upfront
194349,2026-01-05,2027-01-05,2026-01-05,263.57,263.57,2026-01-14,263.57,Upfront
193711,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
209064,2026-02-03,2027-02-03,2026-02-03,339.02,339.02,,0,Upfront
197422,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
193727,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
207667,2026-01-31,2027-01-31,2026-01-31,263.57,263.57,,0,Upfront
216841,2026-02-28,2027-02-28,2026-02-28,455.98,455.98,,0,Upfront
210269,2026-02-07,2027-02-07,2026-02-07,351.64,351.64,,0,Upfront
195232,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
186031,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
194389,2026-01-05,2027-01-05,2026-01-05,351.64,351.64,,0,Upfront
192827,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
194380,2026-01-05,2027-01-05,2026-01-05,345.53,345.53,,0,Upfront
201267,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
195989,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
204849,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
208645,2026-02-02,2027-02-02,2026-02-02,351.64,351.64,,0,Upfront
213599,2026-02-18,2027-02-18,2026-02-18,351.64,351.64,,0,Upfront
196693,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
204805,2026-01-25,2027-01-25,2026-01-25,345.53,345.53,,0,Upfront
194400,2026-01-05,2027-01-05,2026-01-05,269.67,269.67,,0,Upfront
194392,2026-01-05,2027-01-05,2026-01-05,269.67,269.67,,0,Upfront
192830,2026-01-03,2027-01-03,2026-01-03,345.53,345.53,,0,Upfront
195055,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
204290,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
213196,2026-02-16,2027-02-16,2026-02-16,351.64,351.64,,0,Upfront
210235,2026-02-07,2027-02-07,2026-02-07,269.67,269.67,,0,Upfront
199137,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
202845,2026-01-21,2027-01-21,2026-01-21,269.67,269.67,,0,Upfront
210648,2026-02-08,2027-02-08,2026-02-08,345.53,345.53,,0,Upfront
205577,2026-01-27,2027-01-27,2026-01-27,351.64,351.64,,0,Upfront
209831,2026-02-11,2027-02-11,2026-02-11,420.98,420.98,,0,Upfront
193716,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
204845,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
199562,2026-01-14,2027-01-14,2026-01-14,351.64,351.64,,0,Upfront
208660,2026-02-02,2027-02-02,2026-02-02,351.64,351.64,,0,Upfront
194377,2026-01-06,2027-01-06,2026-01-06,427.5,427.5,,0,Upfront
194686,2026-01-06,2027-01-06,2026-01-06,269.67,269.67,,0,Upfront
193693,2026-01-04,2027-01-04,2026-01-04,433.61,433.61,,0,Upfront
195990,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
203721,2026-01-23,2027-01-23,2026-01-23,269.67,269.67,,0,Upfront
193717,2026-01-04,2027-01-04,2026-01-04,433.61,433.61,,0,Upfront
201264,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
212901,2026-02-17,2027-02-17,2026-02-17,351.64,351.64,,0,Upfront
202560,2026-01-20,2027-01-20,2026-01-20,427.5,427.5,,0,Upfront
193710,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
186961,2026-01-07,2027-01-07,2026-01-07,269.67,269.67,,0,Upfront
192824,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
194712,2026-01-06,2027-01-06,2026-01-06,420.98,420.98,,0,Upfront
192820,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
193109,2026-01-03,2027-01-03,2026-01-03,339.02,339.02,,0,Upfront
213598,2026-02-19,2027-02-19,2026-02-19,351.64,351.64,,0,Upfront
198789,2026-01-12,2027-01-12,2026-01-12,351.64,351.64,,0,Upfront
192826,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
192823,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
207682,2026-02-01,2027-02-01,2026-02-01,351.64,351.64,,0,Upfront
194401,2026-01-05,2027-01-05,2026-01-05,351.64,351.64,,0,Upfront
193719,2026-01-04,2027-01-04,2026-01-04,345.53,345.53,,0,Upfront
197460,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
207670,2026-01-31,2027-01-31,2026-01-31,269.67,269.67,,0,Upfront
192817,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
195046,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
196736,2026-01-09,2027-01-09,2026-01-09,374.02,374.02,,0,Upfront
192821,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
209832,2026-02-06,2027-02-06,2026-02-06,351.64,351.64,2026-02-11,351.64,Upfront
199101,2026-01-13,2027-01-13,2026-01-13,345.53,345.53,,0,Upfront
205600,2026-01-27,2027-01-27,2026-01-27,269.67,269.67,,0,Upfront
213884,2026-02-19,2027-02-19,2026-02-19,433.61,433.61,,0,Upfront
194677,2026-01-06,2027-01-06,2026-01-06,433.61,433.61,,0,Upfront
208299,2026-02-01,2027-02-01,2026-02-01,351.64,351.64,,0,Upfront
194391,2026-01-05,2027-01-05,2026-01-05,263.57,263.57,,0,Upfront
199561,2026-01-14,2027-01-14,2026-01-14,269.67,269.67,,0,Upfront
199559,2026-01-14,2027-01-14,2026-01-14,269.67,269.67,,0,Upfront
199109,2026-01-13,2027-01-13,2026-01-13,433.61,433.61,,0,Upfront
198762,2026-01-12,2027-01-12,2026-01-12,433.61,433.61,,0,Upfront
205602,2026-01-27,2027-01-27,2026-01-27,351.64,351.64,,0,Upfront
195974,2026-01-08,2027-01-08,2026-01-08,433.61,433.61,,0,Upfront
193725,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
194399,2026-01-05,2027-01-05,2026-01-05,351.64,351.64,,0,Upfront
214473,2026-02-20,2027-02-20,2026-02-20,351.64,351.64,,0,Upfront
193721,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
193709,2026-01-04,2027-01-04,2026-01-04,433.61,433.61,,0,Upfront
197452,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
208283,2026-02-01,2027-02-01,2026-02-01,351.64,351.64,,0,Upfront
207661,2026-01-31,2027-01-31,2026-01-31,269.67,269.67,,0,Upfront
193644,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
203716,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
201824,2026-01-19,2027-01-19,2026-01-19,351.64,351.64,,0,Upfront
192822,2026-01-03,2027-01-03,2026-01-03,433.61,433.61,,0,Upfront
212900,2026-02-15,2027-02-15,2026-02-15,263.57,263.57,,0,Upfront
195047,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
198761,2026-01-12,2027-01-12,2026-01-12,351.64,351.64,,0,Upfront
195983,2026-01-08,2027-01-08,2026-01-08,433.61,433.61,,0,Upfront
212544,2026-02-14,2027-02-14,2026-02-14,433.61,433.61,,0,Upfront
198759,2026-01-12,2027-01-12,2026-01-12,269.67,269.67,,0,Upfront
200634,2026-01-16,2027-01-16,2026-01-16,269.67,269.67,,0,Upfront
198742,2026-01-12,2027-01-12,2026-01-12,351.64,351.64,,0,Upfront
194678,2026-01-06,2027-01-06,2026-01-06,351.64,351.64,,0,Upfront
193720,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
209459,2026-02-05,2027-02-05,2026-02-05,351.64,351.64,,0,Upfront
198165,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
197441,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
193682,2026-01-04,2027-01-04,2026-01-04,433.61,433.61,,0,Upfront
194361,2026-01-05,2027-01-05,2026-01-05,269.67,269.67,,0,Upfront
195981,2026-01-08,2027-01-08,2026-01-08,263.57,263.57,,0,Upfront
197440,2026-01-10,2027-01-10,2026-01-10,433.61,433.61,,0,Upfront
207696,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
194388,2026-01-05,2027-01-05,2026-01-05,1233.36,1233.36,,0,Upfront
200909,2026-01-16,2027-01-16,2026-01-16,433.61,433.61,,0,Upfront
194687,2026-01-06,2027-01-06,2026-01-06,263.57,263.57,,0,Upfront
197456,2026-01-10,2027-01-10,2026-01-10,433.61,433.61,,0,Upfront
193715,2026-01-04,2027-01-04,2026-01-04,351.64,351.64,,0,Upfront
193722,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
195028,2026-01-07,2027-01-07,2026-01-07,345.53,345.53,,0,Upfront
197963,2026-01-11,2027-01-11,2026-01-11,269.67,269.67,,0,Upfront
194711,2026-01-07,2027-01-07,2026-01-07,345.53,345.53,,0,Upfront
201253,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
199254,2026-01-15,2027-01-15,2026-01-15,433.61,433.61,,0,Upfront
204289,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
204855,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
202867,2026-01-21,2027-01-21,2026-01-21,351.64,351.64,,0,Upfront
195960,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
193791,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
213159,2026-02-16,2027-02-16,2026-02-16,1033.36,1033.36,,0,Upfront
195961,2026-01-08,2027-01-08,2026-01-08,345.53,345.53,,0,Upfront
214982,2026-02-21,2027-02-21,2026-02-21,269.67,269.67,,0,Upfront
195022,2026-01-07,2027-01-07,2026-01-07,269.67,269.67,,0,Upfront
193724,2026-01-04,2027-01-04,2026-01-04,269.67,269.67,,0,Upfront
194685,2026-01-06,2027-01-06,2026-01-06,351.64,351.64,,0,Upfront
199573,2026-01-14,2027-01-14,2026-01-14,351.64,351.64,,0,Upfront
195098,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
196711,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
198182,2026-01-13,2027-01-13,2026-01-13,433.61,433.61,,0,Upfront
194680,2026-01-06,2027-01-06,2026-01-06,351.64,351.64,,0,Upfront
193723,2026-01-04,2027-01-04,2026-01-04,263.57,263.57,,0,Upfront
202290,2026-01-19,2027-01-19,2026-01-19,269.67,269.67,,0,Upfront
196723,2026-01-09,2027-01-09,2026-01-09,269.67,269.67,,0,Upfront
212531,2026-02-14,2027-02-14,2026-02-14,269.67,269.67,2026-02-25,3.93,Upfront
196712,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
192828,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
205272,2026-01-26,2027-01-26,2026-01-26,374.02,374.02,,0,Upfront
195053,2026-01-07,2027-01-07,2026-01-07,263.57,263.57,,0,Upfront
192829,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
212887,2026-02-15,2027-02-15,2026-02-15,351.64,351.64,,0,Upfront
200636,2026-01-16,2027-01-16,2026-01-16,257.05,257.05,,0,Upfront
192831,2026-01-03,2027-01-03,2026-01-03,339.02,339.02,,0,Upfront
192832,2026-01-03,2027-01-03,2026-01-03,351.64,351.64,,0,Upfront
195050,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
201855,2026-01-18,2027-01-18,2026-01-18,345.53,345.53,,0,Upfront
198790,2026-01-12,2027-01-12,2026-01-12,433.61,433.61,,0,Upfront
213340,2026-02-17,2027-02-17,2026-02-17,269.67,269.67,,0,Upfront
201246,2026-01-18,2027-01-18,2026-01-18,269.67,269.67,2026-01-22,81.97,Upfront
207659,2026-02-04,2027-02-04,2026-02-04,351.64,351.64,,0,Upfront
211264,2026-02-10,2027-02-10,2026-02-10,351.64,351.64,,0,Upfront
199263,2026-01-13,2027-01-13,2026-01-13,269.67,269.67,,0,Upfront
198751,2026-01-12,2027-01-12,2026-01-12,269.67,269.67,,0,Upfront
195026,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
200662,2026-01-16,2027-01-16,2026-01-16,269.67,269.67,,0,Upfront
194393,2026-01-08,2027-01-08,2026-01-08,433.61,433.61,,0,Upfront
199546,2026-01-14,2027-01-14,2026-01-14,269.67,269.67,,0,Upfront
194710,2026-01-06,2027-01-06,2026-01-06,351.64,351.64,,0,Upfront
197453,2026-01-10,2027-01-10,2026-01-10,345.53,345.53,,0,Upfront
195956,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
198752,2026-01-12,2027-01-12,2026-01-12,351.64,351.64,,0,Upfront
195045,2026-01-07,2027-01-07,2026-01-07,351.64,351.64,,0,Upfront
198133,2026-01-12,2027-01-12,2026-01-12,269.67,269.67,,0,Upfront
196710,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
205512,2026-01-26,2027-01-26,2026-01-26,433.61,433.61,,0,Upfront
195991,2026-01-08,2027-01-08,2026-01-08,433.61,433.61,,0,Upfront
198765,2026-01-12,2027-01-12,2026-01-12,269.67,269.67,,0,Upfront
194709,2026-01-06,2027-01-06,2026-01-06,263.57,263.57,,0,Upfront
198760,2026-01-12,2027-01-12,2026-01-12,351.64,351.64,,0,Upfront
197458,2026-01-10,2027-01-10,2026-01-10,269.67,269.67,,0,Upfront
195044,2026-01-07,2027-01-07,2026-01-07,269.67,269.67,,0,Upfront
201255,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
199549,2026-01-14,2027-01-14,2026-01-14,269.67,269.67,,0,Upfront
205982,2026-01-28,2027-01-28,2026-01-28,269.67,269.67,,0,Upfront
198169,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
210138,2026-02-06,2027-02-06,2026-02-06,105.74,105.74,,0,Upfront
195054,2026-01-07,2027-01-07,2026-01-07,269.67,269.67,,0,Upfront
198166,2026-01-11,2027-01-11,2026-01-11,269.67,269.67,,0,Upfront
202858,2026-01-21,2027-01-21,2026-01-21,263.57,263.57,,0,Upfront
199591,2026-01-15,2027-01-15,2026-01-15,269.67,269.67,,0,Upfront
197449,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
193928,2026-01-05,2027-01-05,2026-01-05,433.61,433.61,,0,Upfront
202258,2026-01-19,2027-01-19,2026-01-19,351.64,351.64,,0,Upfront
197457,2026-01-11,2027-01-11,2026-01-11,269.67,269.67,,0,Upfront
198167,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
198168,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
212200,2026-02-13,2027-02-13,2026-02-13,351.64,351.64,,0,Upfront
205253,2026-01-26,2027-01-26,2026-01-26,433.61,433.61,,0,Upfront
201809,2026-01-18,2027-01-18,2026-01-18,269.67,269.67,,0,Upfront
198757,2026-01-12,2027-01-12,2026-01-12,420.98,420.98,,0,Upfront
199100,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
207551,2026-01-30,2027-01-30,2026-01-30,433.61,433.61,,0,Upfront
209140,2026-02-11,2027-02-11,2026-02-11,351.64,351.64,,0,Upfront
199560,2026-01-14,2027-01-14,2026-01-14,263.57,263.57,,0,Upfront
211049,2026-02-09,2027-02-09,2026-02-09,269.67,269.67,,0,Upfront
199111,2026-01-13,2027-01-13,2026-01-13,269.67,269.67,,0,Upfront
198184,2026-01-11,2027-01-11,2026-01-11,351.64,351.64,,0,Upfront
201263,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
199138,2026-01-13,2027-01-13,2026-01-13,263.57,263.57,,0,Upfront
205254,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
205979,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
202289,2026-01-19,2027-01-19,2026-01-19,269.67,269.67,,0,Upfront
198764,2026-01-12,2027-01-12,2026-01-12,269.67,269.67,,0,Upfront
198732,2026-01-12,2027-01-12,2026-01-12,339.02,339.02,,0,Upfront
208886,2026-02-19,2027-02-19,2026-02-19,433.61,433.61,,0,Upfront
209470,2026-02-05,2027-02-05,2026-02-05,351.64,351.64,,0,Upfront
205616,2026-01-27,2027-01-27,2026-01-27,269.67,269.67,,0,Upfront
204278,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
199592,2026-01-14,2027-01-14,2026-01-14,1033.36,1033.36,,0,Upfront
205247,2026-01-26,2027-01-26,2026-01-26,269.67,269.67,,0,Upfront
216431,2026-02-27,2027-02-27,2026-02-27,374.02,374.02,,0,Upfront
204273,2026-01-24,2027-01-24,2026-01-24,269.67,269.67,,0,Upfront
198763,2026-01-12,2027-01-12,2026-01-12,269.67,269.67,,0,Upfront
200041,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
201856,2026-01-18,2027-01-18,2026-01-18,351.64,351.64,,0,Upfront
206419,2026-01-30,2027-01-30,2026-01-30,269.67,269.67,,0,Upfront
202259,2026-01-19,2027-01-19,2026-01-19,269.67,269.67,,0,Upfront
199133,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
201254,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
211050,2026-02-09,2027-02-09,2026-02-09,433.61,433.61,,0,Upfront
201857,2026-01-18,2027-01-18,2026-01-18,351.64,351.64,,0,Upfront
199139,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
199590,2026-01-14,2027-01-14,2026-01-14,1192.38,1192.38,,0,Upfront
199136,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
199135,2026-01-13,2027-01-13,2026-01-13,351.64,351.64,,0,Upfront
199574,2026-01-14,2027-01-14,2026-01-14,345.53,345.53,,0,Upfront
206622,2026-01-29,2027-01-29,2026-01-29,433.61,433.61,,0,Upfront
201799,2026-01-18,2027-01-18,2026-01-18,269.67,269.67,,0,Upfront
211859,2026-02-12,2027-02-12,2026-02-12,351.64,351.64,,0,Upfront
206957,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
207713,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
201256,2026-01-17,2027-01-17,2026-01-17,263.57,263.57,,0,Upfront
213337,2026-02-24,2027-02-24,2026-02-24,269.67,269.67,,0,Upfront
208263,2026-02-01,2027-02-01,2026-02-01,269.67,269.67,,0,Upfront
206948,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
202260,2026-01-19,2027-01-19,2026-01-19,269.67,269.67,,0,Upfront
211046,2026-02-09,2027-02-09,2026-02-09,269.67,269.67,,0,Upfront
199589,2026-01-15,2027-01-15,2026-01-15,345.53,345.53,,0,Upfront
199593,2026-01-14,2027-01-14,2026-01-14,351.64,351.64,,0,Upfront
198154,2026-01-11,2027-01-11,2026-01-11,263.57,263.57,,0,Upfront
204277,2026-01-24,2027-01-24,2026-01-24,269.67,269.67,,0,Upfront
215799,2026-02-25,2027-02-25,2026-02-25,269.67,269.67,,0,Upfront
204856,2026-01-25,2027-01-25,2026-01-25,269.67,269.67,,0,Upfront
204851,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
211569,2026-02-11,2027-02-11,2026-02-11,345.53,345.53,,0,Upfront
204825,2026-01-25,2027-01-25,2026-01-25,269.67,269.67,,0,Upfront
202849,2026-01-21,2027-01-21,2026-01-21,269.67,269.67,,0,Upfront
201266,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
210650,2026-02-08,2027-02-08,2026-02-08,269.67,269.67,,0,Upfront
202254,2026-01-19,2027-01-19,2026-01-19,269.67,269.67,,0,Upfront
207665,2026-01-31,2027-01-31,2026-01-31,269.67,269.67,,0,Upfront
202882,2026-01-21,2027-01-21,2026-01-21,1233.36,1233.36,,0,Upfront
202292,2026-01-19,2027-01-19,2026-01-19,345.53,345.53,,0,Upfront
210245,2026-02-08,2027-02-08,2026-02-08,351.64,351.64,,0,Upfront
202523,2026-01-21,2027-01-21,2026-01-21,351.64,351.64,,0,Upfront
202559,2026-01-20,2027-01-20,2026-01-20,269.67,269.67,,0,Upfront
210264,2026-02-07,2027-02-07,2026-02-07,269.67,269.67,,0,Upfront
205251,2026-01-26,2027-01-26,2026-01-26,433.61,433.61,,0,Upfront
206000,2026-01-28,2027-01-28,2026-01-28,269.67,269.67,,0,Upfront
203728,2026-01-23,2027-01-23,2026-01-23,269.67,269.67,,0,Upfront
211048,2026-02-09,2027-02-09,2026-02-09,427.5,427.5,,0,Upfront
196548,2026-01-08,2027-01-08,2026-01-08,392.62,392.62,,0,Upfront
202535,2026-01-20,2027-01-20,2026-01-20,433.61,433.61,,0,Upfront
209451,2026-02-06,2027-02-06,2026-02-06,351.64,351.64,,0,Upfront
207709,2026-01-31,2027-01-31,2026-01-31,269.67,269.67,,0,Upfront
208683,2026-02-02,2027-02-02,2026-02-02,351.64,351.64,,0,Upfront
202883,2026-01-21,2027-01-21,2026-01-21,269.67,269.67,,0,Upfront
203297,2026-01-23,2027-01-23,2026-01-23,351.64,351.64,,0,Upfront
207711,2026-01-31,2027-01-31,2026-01-31,263.57,263.57,,0,Upfront
215038,2026-02-22,2027-02-22,2026-02-22,1033.36,1033.36,,0,Upfront
